user_id	bucket	timestamp	block reason
26063528	treatment	20150821233641	abuse
26063743	control	20150821233800	other
26063790	treatment	20150821235643	sockpuppetry
26063653	control	20150821235956	abuse
26061661	control	20150822001444	hard username
26061650	treatment	20150822001640	soft username
26063343	control	20150822004052	hard username
26063689	control	20150822004935	abuse
26063927	control	20150822010130	abuse
26061995	control	20150822010435	abuse
26064207	control	20150822015055	abuse
26062083	control	20150822030234	hard username
26064290	treatment	20150822030321	spam
26064537	control	20150822030825	hard username
26064544	treatment	20150822032329	abuse
26064444	treatment	20150822032514	hard username
26064619	control	20150822033931	abuse
26064615	control	20150822033946	abuse
26064613	control	20150822034015	abuse
26064605	control	20150822034057	abuse
26064512	treatment	20150822034125	abuse
26064475	control	20150822034130	abuse
26064573	control	20150822041134	hard username
26063887	control	20150822041231	spam
26059751	control	20150822041322	hard username
26064710	treatment	20150822044220	abuse
26064893	control	20150822044632	hard username
26064855	control	20150822044942	spam
26064608	treatment	20150822050156	hard username
26063944	treatment	20150822050436	hard username
26064332	treatment	20150822050455	soft username
26064505	control	20150822051400	abuse
26064712	treatment	20150822052218	abuse
26064673	control	20150822052331	abuse
26065093	control	20150822053255	abuse
26032256	treatment	20150822054142	abuse
26065135	control	20150822054947	hard username
26065173	control	20150822055029	spam
26065073	control	20150822055104	spam
26064974	treatment	20150822055148	spam
26065230	treatment	20150822064325	abuse
26065223	control	20150822065155	abuse
26065226	treatment	20150822065358	spam
26065411	control	20150822070229	hard username
26031560	treatment	20150822070412	sockpuppetry
26065404	treatment	20150822070600	hard username
26063476	treatment	20150822074151	abuse
26065647	control	20150822074644	hard username
26065648	treatment	20150822080003	hard username
26052809	control	20150822082834	sockpuppetry
26065701	control	20150822084221	hard username
26065584	treatment	20150822084544	hard username
26065304	treatment	20150822084557	abuse
26065578	treatment	20150822091032	soft username
26061702	treatment	20150822091818	hard username
26064951	control	20150822092717	hard username
26064833	control	20150822093854	spam
26065433	control	20150822101556	hard username
26058718	treatment	20150822110135	hard username
26066679	control	20150822114231	hard username
26066769	control	20150822114339	abuse
26066644	treatment	20150822114410	abuse
26066259	control	20150822115438	hard username
26066217	control	20150822120010	abuse
26066868	treatment	20150822121353	hard username
26065113	control	20150822121540	hard username
26063711	control	20150822121626	hard username
26065728	treatment	20150822121713	hard username
26065593	control	20150822121832	hard username
26065756	treatment	20150822122026	hard username
26066499	control	20150822122652	hard username
26066911	control	20150822122818	hard username
26065568	treatment	20150822123530	abuse
26034428	treatment	20150822123628	abuse
26066719	control	20150822125646	spam
26063005	control	20150822130019	hard username
26067085	control	20150822132848	spam
26067029	control	20150822134902	hard username
26066934	treatment	20150822134957	hard username
26031644	treatment	20150822135657	abuse
26059179	control	20150822135745	hard username
26063876	treatment	20150822135843	hard username
26063480	treatment	20150822145018	hard username
26067973	control	20150822151555	hard username
26048800	treatment	20150822152926	hard username
25985571	control	20150822153002	hard username
26053217	control	20150822153147	hard username
26067099	control	20150822155706	hard username
25356293	control	20150822160242	abuse
26067120	treatment	20150822160834	hard username
26066431	control	20150822164245	hard username
26062377	control	20150822165418	policy violation
26068455	control	20150822170216	abuse
26068621	control	20150822170318	hard username
26068545	control	20150822171153	hard username
26068828	treatment	20150822173124	abuse
26067978	treatment	20150822173315	abuse
26068390	treatment	20150822173322	abuse
26068929	control	20150822173945	abuse
26046205	control	20150822174643	hard username
26066624	treatment	20150822175625	sockpuppetry
26068809	control	20150822175702	abuse
26069046	treatment	20150822175827	hard username
26063237	control	20150822181039	sockpuppetry
26061696	treatment	20150822181138	sockpuppetry
26063128	treatment	20150822181214	sockpuppetry
26062361	control	20150822181327	sockpuppetry
26065932	treatment	20150822181339	abuse
26069190	treatment	20150822182759	hard username
26069154	treatment	20150822184408	spam
26066772	treatment	20150822184444	spam
26066536	treatment	20150822184506	spam
26066370	treatment	20150822184524	spam
26065881	control	20150822184553	hard username
26069334	treatment	20150822184607	abuse
26069344	treatment	20150822190330	hard username
26069416	treatment	20150822191155	abuse
26069332	treatment	20150822194156	hard username
26069809	control	20150822201031	hard username
26021273	control	20150822202108	sockpuppetry
26031708	treatment	20150822202924	abuse
26065924	treatment	20150822203810	abuse
26069966	treatment	20150822204817	hard username
26069403	control	20150822205514	spam
26069943	control	20150822210647	hard username
26069525	control	20150822210752	hard username
26070256	treatment	20150822214433	abuse
26070358	treatment	20150822221544	hard username
26070464	treatment	20150822221906	hard username
26069207	control	20150822222152	hard username
26070434	treatment	20150822222208	hard username
26069352	treatment	20150822222505	spam
26065978	treatment	20150822222716	abuse
26067968	treatment	20150822223559	hard username
26064171	control	20150822224135	abuse
26070113	control	20150822224246	sockpuppetry
26070301	control	20150822230155	spam
26070296	treatment	20150822230614	abuse
26070648	treatment	20150822231241	hard username
26070537	control	20150822231616	soft username
26063832	treatment	20150823001856	abuse
26030100	treatment	20150823001929	soft username
26069598	treatment	20150823002045	soft username
26070848	treatment	20150823004025	abuse
26071046	treatment	20150823010031	abuse
26070577	control	20150823014731	hard username
26071026	treatment	20150823014746	hard username
26070031	control	20150823014859	spam
26065371	control	20150823014903	spam
26068511	control	20150823014913	soft username
26068446	treatment	20150823014920	spam
26071278	treatment	20150823021605	hard username
26071314	treatment	20150823023808	hard username
26071436	treatment	20150823023900	soft username
26071288	treatment	20150823024221	hard username
26071406	treatment	20150823025100	hard username
26065650	treatment	20150823030750	hard username
26070530	treatment	20150823031000	hard username
26070958	treatment	20150823031024	spam
26071573	control	20150823032019	hard username
26064879	control	20150823033310	abuse
26070257	control	20150823033619	sockpuppetry
26069805	control	20150823033710	hard username
26071846	treatment	20150823041812	abuse
26072060	treatment	20150823045821	spam
26072068	treatment	20150823050005	abuse
26068560	treatment	20150823050212	spam
26071744	treatment	20150823052030	sockpuppetry
26070558	treatment	20150823054112	hard username
26070103	control	20150823061556	spam
26071273	control	20150823061611	spam
26068706	treatment	20150823061653	spam
26071409	control	20150823062504	spam
26072568	treatment	20150823073023	abuse
26071580	treatment	20150823073826	sockpuppetry
26071045	control	20150823073942	sockpuppetry
26064685	control	20150823074345	sockpuppetry
26063982	treatment	20150823074533	sockpuppetry
26072264	treatment	20150823075730	abuse
26073050	treatment	20150823084910	soft username
26072922	treatment	20150823091132	hard username
26073085	control	20150823092150	spam
26073317	control	20150823094937	hard username
26072512	treatment	20150823101951	hard username
26073613	control	20150823104313	hard username
26071487	control	20150823105643	soft username
26073793	control	20150823114610	spam
26073005	control	20150823120206	spam
26073447	control	20150823120507	abuse
26073323	control	20150823120601	abuse
26071055	control	20150823122904	hard username
26074240	treatment	20150823123054	spam
26070387	control	20150823123211	soft username
26072776	treatment	20150823123339	soft username
26074210	treatment	20150823123838	hard username
26058769	control	20150823125548	abuse
26074158	treatment	20150823130207	abuse
26074587	control	20150823131238	abuse
26057348	treatment	20150823135905	hard username
26074644	treatment	20150823144306	hard username
26070538	treatment	20150823144442	abuse
26073046	treatment	20150823150102	sockpuppetry
26075307	control	20150823150836	hard username
26075317	control	20150823154843	abuse
26075149	control	20150823155416	hard username
26061400	treatment	20150823155710	spam
26075776	treatment	20150823161946	abuse
26075543	control	20150823164243	abuse
26076024	treatment	20150823171507	hard username
26043721	control	20150823171718	hard username
26075631	control	20150823171843	spam
26076144	treatment	20150823172257	abuse
26075998	treatment	20150823174645	soft username
26062377	control	20150823175429	abuse
26075857	control	20150823175705	hard username
26076203	control	20150823180247	spam
26076213	control	20150823180546	abuse
26075221	control	20150823180733	soft username
25943990	treatment	20150823181159	abuse
26076614	treatment	20150823185753	abuse
26076664	treatment	20150823192255	hard username
26076824	treatment	20150823193105	abuse
26076448	treatment	20150823205438	hard username
26074148	treatment	20150823205507	hard username
26076950	treatment	20150823205520	hard username
26076938	treatment	20150823205542	hard username
26076390	treatment	20150823211237	policy violation
26074995	control	20150823211436	abuse
26077655	control	20150823212041	hard username
26072692	treatment	20150823212621	hard username
26076575	control	20150823212652	abuse
26077248	treatment	20150823214837	hard username
26075397	control	20150823215835	hard username
26077898	treatment	20150823220716	abuse
26070864	treatment	20150823221612	hard username
26021756	treatment	20150823223201	hard username
26010328	treatment	20150823223224	hard username
26031781	control	20150823223308	hard username
26048392	treatment	20150823223348	hard username
26047720	treatment	20150823223348	hard username
26075581	control	20150823223926	spam
26077664	treatment	20150823232949	abuse
26077851	control	20150823233203	abuse
26017497	control	20150823233642	abuse
26078381	control	20150823234922	abuse
26077264	treatment	20150824000136	abuse
26078501	control	20150824001037	hard username
26077914	treatment	20150824001132	hard username
26078125	control	20150824004213	hard username
26077462	treatment	20150824004213	hard username
26077455	control	20150824004213	hard username
26077438	treatment	20150824004213	hard username
26077364	treatment	20150824004213	hard username
26077353	control	20150824004213	hard username
26078338	treatment	20150824013804	abuse
26079127	control	20150824023832	other
26079215	control	20150824030032	abuse
26079413	control	20150824034620	abuse
25369837	control	20150824040300	hard username
26079691	control	20150824041907	hard username
26078144	treatment	20150824042059	policy violation
26008500	treatment	20150824050428	policy violation
26080040	treatment	20150824053413	soft username
26075136	treatment	20150824055209	abuse
26079445	control	20150824060627	abuse
26079488	treatment	20150824061013	hard username
26080143	control	20150824061021	hard username
26080212	treatment	20150824063206	hard username
26078855	control	20150824063319	hard username
26080003	control	20150824064851	hard username
26080271	control	20150824064940	hard username
26078312	treatment	20150824065026	hard username
26080416	treatment	20150824065222	hard username
26079960	treatment	20150824065315	spam
26079475	control	20150824065344	spam
26078584	treatment	20150824065411	spam
26076934	treatment	20150824065504	spam
26075973	control	20150824065542	hard username
26073204	treatment	20150824065651	hard username
26078474	treatment	20150824065904	hard username
26080039	control	20150824070735	hard username
26080601	control	20150824073402	abuse
26080372	treatment	20150824074303	hard username
26080539	control	20150824081648	abuse
26064810	treatment	20150824081724	hard username
26080548	treatment	20150824081817	spam
26080368	treatment	20150824091822	hard username
26081041	control	20150824091905	spam
26079218	treatment	20150824092208	soft username
26080811	control	20150824092317	soft username
26080550	treatment	20150824092333	soft username
26080935	control	20150824092351	soft username
26079785	control	20150824092423	soft username
26070148	treatment	20150824092754	spam
26077077	control	20150824092825	spam
26070341	control	20150824092833	spam
26073716	treatment	20150824092846	soft username
26062209	control	20150824095017	hard username
26057730	treatment	20150824103412	abuse
26080982	treatment	20150824104810	abuse
25881321	control	20150824105012	abuse
26081563	control	20150824105145	hard username
26081113	control	20150824105212	spam
26081461	control	20150824105224	abuse
26071771	control	20150824105422	spam
26081657	control	20150824105503	hard username
26081492	treatment	20150824105825	hard username
26080557	control	20150824112507	abuse
26062690	treatment	20150824114958	policy violation
26082112	treatment	20150824115246	hard username
26082286	treatment	20150824121617	abuse
26081871	control	20150824122411	hard username
26082288	treatment	20150824124550	hard username
26081768	treatment	20150824124642	policy violation
26082089	control	20150824125734	abuse
26081894	treatment	20150824131848	spam
26081350	treatment	20150824132025	spam
26082658	treatment	20150824133322	abuse
26073428	treatment	20150824135827	hard username
26082549	control	20150824140915	abuse
26083228	treatment	20150824142413	other
26083212	treatment	20150824142526	spam
26083138	treatment	20150824142740	hard username
26083102	treatment	20150824143128	abuse
26083187	control	20150824144753	hard username
26055359	control	20150824145315	spam
26077821	control	20150824151520	hard username
26083357	control	20150824151657	hard username
26083456	treatment	20150824152142	abuse
26083560	treatment	20150824152751	abuse
26053460	treatment	20150824153644	abuse
26019641	control	20150824155930	hard username
26020021	control	20150824155945	soft username
26020032	treatment	20150824160001	soft username
26083997	control	20150824160059	hard username
26083896	treatment	20150824160139	hard username
26083477	control	20150824160314	abuse
26083787	control	20150824160524	hard username
26078545	control	20150824160613	abuse
26083284	treatment	20150824161243	soft username
26083398	treatment	20150824162115	soft username
26083217	control	20150824162819	hard username
26082864	treatment	20150824163128	hard username
26084193	control	20150824163322	abuse
26083041	control	20150824164231	abuse
26083316	treatment	20150824164943	abuse
26084395	control	20150824165529	sockpuppetry
26084201	control	20150824165913	abuse
26084410	treatment	20150824165936	abuse
26076290	treatment	20150824170423	abuse
26084524	treatment	20150824170716	abuse
26083403	control	20150824170857	spam
26084436	treatment	20150824171959	abuse
26070250	treatment	20150824172627	abuse
26083958	treatment	20150824172751	spam
26084032	treatment	20150824172954	soft username
26041712	treatment	20150824175048	abuse
26081224	treatment	20150824175411	hard username
26074013	control	20150824175541	abuse
26082564	treatment	20150824180958	hard username
26060134	treatment	20150824181646	hard username
26085050	treatment	20150824182259	abuse
26085171	control	20150824183655	soft username
26084381	control	20150824184603	soft username
26085132	treatment	20150824185307	soft username
26084978	treatment	20150824190816	abuse
26085356	treatment	20150824191336	soft username
26085397	control	20150824191445	abuse
26085431	control	20150824191834	hard username
26085292	treatment	20150824193831	hard username
26075917	control	20150824200000	hard username
26085951	control	20150824202245	abuse
26067963	control	20150824204855	hard username
25344795	control	20150824205236	hard username
26083551	control	20150824213709	hard username
26086431	control	20150824220023	abuse
26085524	treatment	20150824220540	abuse
26086201	control	20150824221331	hard username
26086027	control	20150824221429	hard username
26071731	control	20150824221449	abuse
26086404	treatment	20150824221517	hard username
26086717	control	20150824222938	abuse
26085516	treatment	20150824223101	hard username
26086637	control	20150824223310	abuse
26086671	control	20150824224650	abuse
26086882	treatment	20150824225810	abuse
26086900	treatment	20150824231631	abuse
26086976	treatment	20150824231849	sockpuppetry
26076622	treatment	20150824231934	hard username
26069004	treatment	20150824231934	hard username
26086920	treatment	20150824232827	hard username
26086603	control	20150824234319	spam
26063485	control	20150825004027	policy violation
26087522	treatment	20150825014101	spam
26087721	control	20150825015419	abuse
26078408	treatment	20150825015654	abuse
25354618	treatment	20150825015736	abuse
26087577	control	20150825015811	abuse
26087655	control	20150825015823	abuse
26026477	control	20150825020737	sockpuppetry
26079669	control	20150825022253	hard username
26087290	treatment	20150825022957	hard username
26071167	control	20150825023648	hard username
26087342	treatment	20150825023923	hard username
26087801	control	20150825024645	other
26087991	control	20150825025541	abuse
26075703	control	20150825030039	abuse
26087897	control	20150825034206	policy violation
26088324	treatment	20150825035037	soft username
26083448	treatment	20150825035927	abuse
26087529	control	20150825040050	hard username
26087518	treatment	20150825040126	abuse
26087417	control	20150825040328	abuse
26086558	treatment	20150825042103	hard username
26084181	control	20150825045454	hard username
26083893	control	20150825045615	spam
26081510	treatment	20150825045811	spam
26081924	treatment	20150825045833	spam
26081134	treatment	20150825045904	spam
26080922	treatment	20150825045927	spam
26080564	treatment	20150825045944	spam
26080408	treatment	20150825050005	spam
26050793	control	20150825052747	abuse
26088813	control	20150825053310	abuse
26088809	control	20150825053417	hard username
26064734	treatment	20150825062308	hard username
26079590	treatment	20150825062959	hard username
26074837	control	20150825065339	abuse
26088930	treatment	20150825071839	hard username
26089306	treatment	20150825074450	hard username
26089116	treatment	20150825074518	hard username
26089144	treatment	20150825074829	spam
26084222	treatment	20150825082603	hard username
26086892	treatment	20150825083852	abuse
26081684	treatment	20150825084539	abuse
26090260	treatment	20150825092116	hard username
26090233	control	20150825092202	hard username
26080995	control	20150825094329	abuse
26056251	control	20150825094904	hard username
25914361	control	20150825095905	abuse
26090482	treatment	20150825100423	abuse
26089375	control	20150825100735	spam
26090585	control	20150825100846	hard username
26090666	treatment	20150825102733	spam
26090904	treatment	20150825111403	hard username
26090860	treatment	20150825113013	hard username
26090326	treatment	20150825114148	sockpuppetry
25386081	control	20150825115024	spam
26090892	treatment	20150825120250	spam
26090844	treatment	20150825121931	abuse
26090736	treatment	20150825122855	spam
26091367	control	20150825123327	hard username
26091387	control	20150825123538	spam
26091353	control	20150825124500	hard username
26091657	control	20150825125249	hard username
26091759	control	20150825130608	hard username
26082031	control	20150825130949	sockpuppetry
26091813	control	20150825131240	abuse
26091835	control	20150825131624	hard username
26089146	treatment	20150825134055	abuse
26089120	treatment	20150825134125	hard username
26090568	treatment	20150825134152	hard username
26090814	treatment	20150825134440	soft username
26085472	treatment	20150825135218	spam
26092096	treatment	20150825140928	spam
26092372	treatment	20150825143836	abuse
26092413	control	20150825144347	abuse
26089000	treatment	20150825144831	hard username
26092842	treatment	20150825151805	soft username
26086410	treatment	20150825152054	spam
26091047	control	20150825152545	spam
26092791	control	20150825153058	hard username
26092751	control	20150825153223	sockpuppetry
26092557	control	20150825153857	hard username
26091632	treatment	20150825160145	spam
26090398	treatment	20150825160233	spam
26088921	control	20150825160322	spam
26088982	treatment	20150825160338	spam
26091881	control	20150825160946	abuse
26074081	control	20150825161126	spam
26032144	treatment	20150825161139	abuse
26093154	treatment	20150825161729	spam
26090804	treatment	20150825161806	spam
26085059	control	20150825161916	spam
26083927	control	20150825161955	spam
26080733	control	20150825162052	spam
26078548	treatment	20150825162106	spam
26076457	control	20150825162206	spam
26075059	control	20150825162240	spam
26066203	control	20150825162353	spam
26091831	control	20150825162431	soft username
26092666	treatment	20150825165030	abuse
26093215	control	20150825165528	spam
26093091	control	20150825165730	spam
26092984	treatment	20150825170431	soft username
26088327	control	20150825170517	spam
26093619	control	20150825170604	abuse
26092366	treatment	20150825170842	spam
26090732	treatment	20150825171444	abuse
26093609	control	20150825172422	hard username
26093793	control	20150825173857	hard username
26093938	treatment	20150825174822	hard username
26075806	treatment	20150825174857	sockpuppetry
26091266	treatment	20150825175505	hard username
26093278	treatment	20150825175624	hard username
26093354	treatment	20150825175740	spam
26093772	treatment	20150825180624	hard username
26094059	control	20150825180826	hard username
26093373	control	20150825182003	hard username
26093247	control	20150825190301	abuse
26094580	treatment	20150825191320	spam
26094721	control	20150825193031	abuse
25896800	treatment	20150825194058	abuse
26094895	control	20150825194811	hard username
26094649	control	20150825194841	abuse
26094552	treatment	20150825195219	abuse
26086486	treatment	20150825195437	spam
26084200	treatment	20150825195537	soft username
26005484	treatment	20150825195739	spam
26094630	treatment	20150825195814	hard username
26094706	treatment	20150825201233	hard username
26095337	control	20150825210730	sockpuppetry
26095325	control	20150825210929	abuse
26095393	control	20150825212554	abuse
26088666	treatment	20150825213008	abuse
26095579	control	20150825213848	abuse
26095536	treatment	20150825213905	abuse
26088937	control	20150825214129	sockpuppetry
26095522	treatment	20150825214319	hard username
26095638	treatment	20150825214902	hard username
26095653	control	20150825215056	soft username
26084143	control	20150825215154	sockpuppetry
26053261	control	20150825215712	hard username
26095573	control	20150825215742	hard username
26095563	control	20150825220102	abuse
26095768	treatment	20150825221140	hard username
26095802	treatment	20150825221439	hard username
26095716	treatment	20150825222008	spam
26077832	treatment	20150825223117	sockpuppetry
26095881	control	20150825223929	hard username
26095982	treatment	20150825224815	hard username
26095946	treatment	20150825225205	abuse
26095902	treatment	20150825225806	hard username
26087530	treatment	20150825231741	policy violation
26095841	control	20150825232114	abuse
26095413	control	20150825233546	hard username
26096218	treatment	20150825235417	abuse
26096292	treatment	20150825235635	hard username
26092256	treatment	20150826003430	hard username
26095932	treatment	20150826003829	abuse
26089956	treatment	20150826005121	spam
26095272	treatment	20150826005124	soft username
26077804	treatment	20150826005503	abuse
26008825	control	20150826010236	abuse
26092021	control	20150826010953	hard username
26093430	treatment	20150826011901	abuse
26093426	treatment	20150826012041	hard username
26082341	control	20150826012702	hard username
26066426	treatment	20150826012820	hard username
26090715	control	20150826012944	hard username
26096767	control	20150826014526	abuse
26094110	treatment	20150826014703	hard username
26096670	treatment	20150826015051	abuse
26096745	control	20150826015536	sockpuppetry
26089543	control	20150826015818	hard username
26096310	treatment	20150826015819	abuse
26096812	treatment	20150826021612	abuse
26096225	control	20150826024306	abuse
26097141	control	20150826030827	abuse
26097102	treatment	20150826031030	abuse
26096899	control	20150826031139	policy violation
26096989	control	20150826033259	policy violation
26097412	treatment	20150826034547	abuse
26097508	treatment	20150826040552	sockpuppetry
26090901	control	20150826041513	spam
26071719	control	20150826043652	hard username
26095214	treatment	20150826044152	spam
26093798	treatment	20150826044227	hard username
26071716	treatment	20150826044327	hard username
26071726	treatment	20150826044419	hard username
26071735	control	20150826044506	hard username
25954650	treatment	20150826050541	abuse
26097765	control	20150826051938	hard username
26097851	control	20150826053817	hard username
26097863	control	20150826053845	spam
26097796	treatment	20150826055400	other
26097820	treatment	20150826055554	other
26062526	treatment	20150826062626	sockpuppetry
26097754	treatment	20150826062838	hard username
26098176	treatment	20150826063626	abuse
26098166	treatment	20150826064048	hard username
26098039	control	20150826064141	hard username
26098148	treatment	20150826064745	spam
26097686	treatment	20150826065838	spam
26097758	treatment	20150826065850	spam
26097672	treatment	20150826065903	hard username
26098308	treatment	20150826070957	abuse
26097929	control	20150826075702	sockpuppetry
26097798	treatment	20150826080316	spam
26084372	treatment	20150826080416	spam
26094278	treatment	20150826080656	hard username
26096278	treatment	20150826080805	hard username
26097391	control	20150826080903	hard username
26097379	control	20150826081406	hard username
26081372	treatment	20150826082022	sockpuppetry
26098888	treatment	20150826085517	hard username
26098862	treatment	20150826085656	hard username
26095680	treatment	20150826090210	abuse
26099078	treatment	20150826090241	spam
26099077	control	20150826091147	spam
25944240	treatment	20150826091150	abuse
26099032	treatment	20150826091224	spam
26099286	treatment	20150826094107	hard username
26098985	control	20150826094217	abuse
26099302	treatment	20150826094243	abuse
26099415	control	20150826100011	abuse
26099327	control	20150826100052	hard username
26099265	control	20150826100137	hard username
26097307	control	20150826101836	hard username
26099554	treatment	20150826102925	abuse
26097016	treatment	20150826103224	abuse
26087861	control	20150826103232	abuse
26087665	control	20150826103240	abuse
26079771	control	20150826103249	abuse
26090641	control	20150826110210	abuse
26099025	control	20150826112443	hard username
26097850	treatment	20150826112952	hard username
26073092	treatment	20150826113529	hard username
26067255	control	20150826114355	spam
26099219	control	20150826114410	spam
26090549	control	20150826114444	spam
26098326	treatment	20150826114728	spam
26097977	control	20150826114758	spam
26099568	treatment	20150826114817	hard username
26082825	control	20150826114942	hard username
26099725	control	20150826115022	spam
26082474	treatment	20150826115212	spam
26097005	control	20150826115344	spam
26098378	treatment	20150826115542	spam
26084065	control	20150826120046	abuse
26089998	treatment	20150826120240	hard username
26100145	control	20150826120452	hard username
26098248	treatment	20150826120716	hard username
26100089	control	20150826120738	hard username
26097838	treatment	20150826120935	spam
26098375	control	20150826121016	abuse
26099006	treatment	20150826121022	hard username
26100151	control	20150826121332	spam
26098427	control	20150826121346	hard username
25327345	control	20150826121416	hard username
26100019	control	20150826121455	spam
26099940	treatment	20150826121608	hard username
26099840	treatment	20150826121933	abuse
26099210	treatment	20150826122033	hard username
26100207	control	20150826122110	hard username
26100367	control	20150826122214	abuse
26100361	control	20150826122235	hard username
26100272	treatment	20150826122324	hard username
26100256	treatment	20150826122343	hard username
26100312	treatment	20150826122656	hard username
26100360	treatment	20150826123147	hard username
26100385	control	20150826123349	abuse
26100386	treatment	20150826123748	abuse
26100056	treatment	20150826123912	abuse
26100109	control	20150826124859	abuse
26100353	control	20150826124952	abuse
26081362	treatment	20150826125622	hard username
26096737	control	20150826131345	sockpuppetry
26100784	treatment	20150826132217	abuse
26100735	control	20150826132251	abuse
26100767	control	20150826132258	abuse
26100626	treatment	20150826132324	abuse
26099558	treatment	20150826132404	abuse
26099419	control	20150826132410	abuse
26096183	control	20150826132503	abuse
26096848	treatment	20150826134820	spam
26100868	treatment	20150826134953	abuse
26099989	control	20150826140153	abuse
26064361	control	20150826140312	policy violation
26100952	treatment	20150826142725	spam
26096720	treatment	20150826143024	abuse
26101307	control	20150826144137	abuse
26100695	control	20150826144455	abuse
26101204	treatment	20150826144655	hard username
26097957	control	20150826151039	sockpuppetry
26088650	treatment	20150826151049	sockpuppetry
26101800	treatment	20150826154831	abuse
26101863	control	20150826155111	sockpuppetry
26099549	control	20150826155310	spam
26074669	control	20150826155327	spam
26102067	control	20150826161311	spam
26102116	treatment	20150826161840	abuse
26095818	treatment	20150826164749	abuse
26102193	control	20150826165151	abuse
26102222	treatment	20150826165831	hard username
26102414	treatment	20150826170518	hard username
26102565	control	20150826172313	abuse
26074479	control	20150826172651	sockpuppetry
26094281	control	20150826174524	abuse
26094243	control	20150826174543	abuse
26101665	control	20150826175106	spam
26091769	control	20150826175144	abuse
26101840	treatment	20150826175202	soft username
26102129	control	20150826183556	sockpuppetry
26103209	control	20150826185106	sockpuppetry
26102591	control	20150826191733	hard username
26102766	treatment	20150826191808	hard username
26102230	treatment	20150826194112	sockpuppetry
26099925	control	20150826194615	hard username
26103588	treatment	20150826195414	abuse
26099524	treatment	20150826201140	abuse
26099452	treatment	20150826201236	abuse
26102175	control	20150826201824	hard username
26101376	treatment	20150826202045	hard username
26100878	treatment	20150826202113	abuse
26101058	treatment	20150826202134	soft username
26103752	treatment	20150826204011	abuse
26103971	control	20150826205423	hard username
26104019	control	20150826211015	hard username
26104084	treatment	20150826211036	abuse
26104108	treatment	20150826212329	hard username
26104164	treatment	20150826212453	hard username
26104174	treatment	20150826212622	abuse
26104133	control	20150826212851	abuse
26103116	treatment	20150826213722	hard username
26101648	treatment	20150826214110	hard username
26100638	treatment	20150826214339	spam
26103241	control	20150826214355	soft username
26102406	treatment	20150826214421	spam
26101772	treatment	20150826214545	soft username
26104289	control	20150826214617	abuse
26104277	control	20150826214621	hard username
26093037	control	20150826214647	soft username
26099465	control	20150826214651	soft username
26104000	treatment	20150826215755	hard username
26102271	control	20150826215852	hard username
26102303	control	20150826221209	hard username
26104073	control	20150826222015	sockpuppetry
26098264	treatment	20150826223145	hard username
26093222	treatment	20150826223435	hard username
26102682	treatment	20150826223708	spam
26054967	control	20150826223900	abuse
26090055	control	20150826223935	abuse
26104465	control	20150826224601	abuse
26102607	control	20150826224744	abuse
26104567	control	20150826225311	abuse
26064313	control	20150826225333	hard username
25968391	control	20150826225333	hard username
26104609	control	20150826225512	hard username
26055509	control	20150826231228	hard username
26104684	treatment	20150826231323	hard username
26055504	treatment	20150826231355	hard username
26055495	control	20150826231355	hard username
26104859	control	20150826234505	abuse
26104768	treatment	20150827000716	abuse
26105017	control	20150827002308	sockpuppetry
26104417	control	20150827003012	soft username
26104400	treatment	20150827003314	abuse
26104299	control	20150827005356	hard username
26101165	control	20150827005511	hard username
26095699	control	20150827005629	hard username
26080349	control	20150827012829	abuse
26090491	control	20150827014942	sockpuppetry
26090429	control	20150827015109	sockpuppetry
26101982	treatment	20150827015154	sockpuppetry
26101868	treatment	20150827015234	sockpuppetry
26105442	treatment	20150827020236	abuse
26105397	control	20150827023121	sockpuppetry
26105545	control	20150827023312	sockpuppetry
26104631	control	20150827024033	soft username
26105701	control	20150827024856	abuse
26105840	treatment	20150827031727	sockpuppetry
26105791	control	20150827032159	abuse
26105655	control	20150827032322	abuse
26105485	control	20150827032432	abuse
26103723	control	20150827033959	abuse
26098175	control	20150827034014	sockpuppetry
26030549	control	20150827034403	abuse
26105443	control	20150827035104	abuse
26106029	control	20150827041351	abuse
26105765	control	20150827053111	hard username
26103923	control	20150827054028	spam
26100939	control	20150827054117	spam
26098110	treatment	20150827054246	spam
26087174	treatment	20150827054358	abuse
26106634	treatment	20150827072109	spam
26103415	control	20150827072122	spam
26101383	control	20150827072210	spam
26106527	control	20150827072345	spam
26003916	treatment	20150827080211	abuse
26107095	control	20150827080448	hard username
26107128	treatment	20150827084143	abuse
26107548	treatment	20150827091834	hard username
26107385	control	20150827092131	hard username
26107278	treatment	20150827092325	hard username
26107485	control	20150827092635	hard username
26106260	treatment	20150827093102	sockpuppetry
26107026	treatment	20150827093539	hard username
26106884	treatment	20150827095508	hard username
26106647	control	20150827095844	hard username
26100540	treatment	20150827095913	hard username
26106606	treatment	20150827100728	hard username
26102502	treatment	20150827101527	soft username
26104158	treatment	20150827101652	hard username
26107832	treatment	20150827102029	soft username
26107947	control	20150827102303	hard username
26094067	control	20150827102710	abuse
26094055	control	20150827103453	hard username
26107962	treatment	20150827104348	hard username
26108137	control	20150827105723	hard username
26107964	treatment	20150827112441	hard username
26107907	control	20150827112827	hard username
26010956	treatment	20150827112916	hard username
26106931	control	20150827113235	spam
26099562	treatment	20150827113259	spam
26090200	treatment	20150827114328	abuse
26107981	control	20150827114451	hard username
